Row	BRCA_C_TCGA_A8_A0AB_01A_11R_A034_07	BRCA_C_TCGA_AO_A12H_01A_11R_A115_07	BRCA_C_TCGA_E9_A1NC_01A_21R_A26B_07	BRCA_C_TCGA_A1_A0SM_01A_11R_A084_07	BRCA_C_TCGA_A2_A0D0_01A_11R_A00Z_07	BRCA_C_TCGA_A8_A06Y_01A_21R_A00Z_07	BRCA_C_TCGA_C8_A1HO_01A_11R_A13Q_07	BRCA_C_TCGA_D8_A4Z1_01A_21R_A266_07	BRCA_C_TCGA_C8_A1HL_01A_11R_A137_07	BRCA_C_TCGA_B6_A0RH_01A_21R_A115_07
ALDH1A3	2.9411094557516	1.20138421925253	12.4946809555867	18.5543364177475	6.65240314292055	2.80346008848859	1.9608118890374	22.6987858031321	4.27851510220288	3.40486891406887
ALDH1B1	8.83088562580675	13.3963116176102	70.3113578236731	24.8287922473541	12.7743832455539	16.0653869200011	7.44086596328526	10.332658541625	11.2323482477251	18.6030075916107
ALDH1L1	0.270835169388287	0.0651759904498373	0.18377953330719	0	0.0821057892831498	0.267741148298189	0.0357827601792448	0.670511807424818	0.0510863838822459	0.0424684616374866
ALDH1L2	1.80890240520061	0.344975818521668	4.70332791126706	3.23992690676946	1.64932885050253	0.443926827659817	1.40059810879148	1.96098343113384	2.54816407203248	1.99703667465631
ALDH2	64.3981017096817	9.91755642580609	46.5788764579251	28.2399172023895	40.6140824275663	90.8089868078298	4.37358632565319	112.650459150938	12.9550068350254	40.4011592303759
ALDH3A1	0.0302548009729752	0.0763920032635419	0.433712698859151	0.0314009367005528	0.428684157937204	0.273275364829362	0.0283234867173607	1.04488833022069	0.047176403555561	0.183017651363282
ALDH3A2	23.977474468179	39.358629235137	12.8947499392922	25.0190848278855	13.7854499629316	54.4499914796456	9.33338447692982	26.0451023750971	14.3501078320915	17.8439238237088
ALDH3B1	1.56543503169493	3.71630622888528	10.3159649866293	4.2455952618758	5.92109057330407	6.26729268683452	3.34754612842155	5.52244153109889	3.26917985594577	3.68901478719635
ALDH3B2	17.9813024458463	140.522153795125	7.84701118758577	20.6488636085442	10.7969805793111	9.94052750343754	51.957050637464	81.9814867742261	52.0671702593083	39.7906023565145
ALDH4A1	23.0286196057519	14.3766449408581	4.73409972533247	5.50344338767148	6.72412780362186	4.2855839197886	20.3238141002911	34.8314697969847	11.2047186095636	9.39691635025368
ALDH5A1	0.768361927255486	17.0703929011649	4.66558292970381	2.9213147801707	13.292867425045	13.342935865097	11.3026161176842	3.72641656353453	5.07961203374604	2.68679419611758
ALDH6A1	17.6335416589	14.0430801582329	3.06377280084404	8.11091380451064	1.04117036074919	18.4225560755635	13.9226827368457	13.6299167658309	6.01719878964718	1.74516805276369
ALDH7A1	6.22534945582727	8.51608192444606	3.30093536417317	3.46739626990713	2.8389885920083	7.2174687637695	3.69263441375665	5.74848523108988	3.67631873477298	4.10772715420888
ALDH8A1	0.202789959172105	0.0734979142920821	0.44071591237372	1.46776669249871	0.100305156962409	0.0602530515104614	0.218571394761806	0.352683473114191	0.12482013262863	1.26822462756372
ALDH9A1	135.270154259194	69.5064336614563	32.5187674213	79.0636799682907	30.7896709811812	142.44005234956	57.6166336671875	51.9879467354034	66.6996599562573	105.551822361503
ALDOA	470.943509670345	669.406647300334	694.332882316106	237.160762454131	396.962306581125	1161.69673731288	350.595236807857	297.946375411495	426.900402855585	904.245558138036
ALDOB	0.19694304079358	0.116245464607881	0.149053276341859	0.140162598245237	0	0.190594359971674	0.0658468528796019	0.0719754533595272	0.109676387491082	0.103331365049532
ALDOC	1.28985507392187	7.12667859045623	23.2290824411176	23.1701254549251	25.9892002955038	2.80061730642811	1.17074986525715	12.5503800013478	14.5527346575523	3.56368955543718
ALG1	7.00939291357218	4.02634615047231	2.94676530968205	3.94358728775341	2.46837532796611	7.64535912823358	6.8908580897508	4.54211337942852	4.19335149855327	2.82625297218911
ALG10	2.90743315911042	0.951962911849423	1.10197193780295	0.747597357045972	0.706920524688259	1.57021285510158	1.05747055557353	1.57283360114519	1.41248596305911	0.778090485443237
ALG10B	3.04755042501146	1.64853521147422	0.855138537202158	0.607566045282214	0.566208449369623	1.19336210537754	3.53771988888897	2.31106412348902	1.23608358857429	0.497680944233003
ALG11	6.95587244526369	1.37432503478908	1.13610010392233	1.81727320402582	0.600188518151679	4.90151443002545	2.32921754160358	2.87049706381442	2.01241846839581	1.25326573491608
ALG12	16.8839383877302	18.3808589229338	15.7581247538883	15.6487977318068	6.66216259196033	6.13317374690539	12.9586217990048	19.5730769743602	15.1594305311483	16.6350716105304
ALG13	5.03361109093984	3.8357500007368	3.50717346356116	3.70130304495355	0.803003004231101	5.24601760619386	4.24845022776671	5.98243939529638	6.28248267169542	2.00612875428884
ALG14	15.3040633356884	8.74523196214887	19.0772930874435	20.5752483929132	7.43170623833182	7.99903843942207	9.58164530411255	10.8203552177757	16.0601510351983	12.9184390690084
ALG1L	0.415013087483365	1.46296228458981	3.53358223197411	0.369201371707867	1.09292659876405	10.0886804765483	0.693787036203753	0.695163571607797	1.18448116809858	0.304206165970052
ALG1L2	0.0281753688317986	0.032337059642096	0.351220298335799	0.116970919622616	0.244420663500684	0.636232428333375	0.0494564907386731	0.0300331011094278	0.109834846668055	0.106524205747049
ALG2	13.1166192450808	15.9189048141387	9.7067055837069	10.1105931514233	10.730202053774	35.5355409360216	22.478595521959	16.5421296027385	20.198192857982	14.5486568074779
ALG3	22.9675830647767	16.8211985927441	38.7121220975017	20.8540866998379	94.3024390634607	48.0604278981221	33.1166921618371	19.3061228421403	52.1843602406898	71.3406827380037
ALG5	13.5609350946436	36.8498122806983	28.2324441071051	23.3721132573933	17.1010337800016	44.3994099514966	22.7566723551904	25.3113677647671	50.7143615758761	25.8085280000183
ALG6	9.60548556038066	8.46806005120054	6.72638705219439	8.67066026249008	7.33622712187283	4.75503998796531	7.27877479596453	5.60286166087157	5.1462724789912	6.5221822882153
ALG8	38.947937411164	27.4874468748073	24.5291258916255	221.357298378158	45.5207192669389	50.9715333789666	16.7901239264139	25.3954423620362	35.1866139703387	42.8505207723492
ALG9	3.9672800491336	4.73427652944386	2.55632321585708	2.51475850296765	4.52188312349853	5.92657564119999	3.4848980080258	4.46683011244731	3.77255507382489	4.70146083289879
ALK	0.0261471020571551	0.0275084372486114	0.0984601117671018	0.0248761578662703	0.037804249470417	0.0281158008461995	0.0203983355257353	0.441292437769892	0.101928140227945	0.0706113022703621
ALKBH1	4.12961530662399	6.03054888573019	4.41049814871471	4.93280169259593	3.18387462162192	5.65573534275417	9.19534870591259	6.92370449115932	8.30647803694641	4.78603042578057
ALKBH2	21.9761168466878	12.8270336580314	30.9199298356337	9.20867489838527	27.5196328789877	15.9480097979687	5.55168734133169	14.3443811489315	6.4462594532561	16.7909685126863
ALKBH3	7.79558044251736	13.8699089839842	14.7227956273464	8.37985930481872	20.3910937313063	12.4475025232136	5.14155225419928	16.0070686446499	2.20457228087555	15.9865743496753
ALKBH4	6.46184350014259	5.54745231157154	6.03725089552712	4.36866531169037	6.31843548526397	6.3843398022976	4.79007448348145	6.76441440956743	3.68816715321495	4.99875974339817
ALKBH5	46.0426850038728	60.0405096992748	25.291966552846	32.9213384076935	37.3754828789686	37.8920611898088	29.7572343205483	40.7835953116504	22.662483383048	24.367614864455
ALKBH6	6.77657994525907	9.01230873376323	8.59975212957515	6.17769879666048	10.3230204126864	11.3133363786237	7.71743986904314	10.4850874014458	9.8858950386255	9.38793043419362
ALKBH7	15.0047810286599	29.6748887338973	24.8345537641718	26.5904736235499	25.3422083390349	23.9536695015482	21.2312515955659	31.835177433247	16.0924348176527	36.5159992375083
ALKBH8	3.05107653673391	3.65583300254958	2.04496550610353	1.91253709096875	2.08677071266351	3.68142779582553	2.93800983241367	4.14312795931782	1.9626868654047	1.065975442708
ALLC	0	0.0216998689703539	0	0	0.0136682607878672	0.015248051618892	0	0.100768957669791	0	0
ALMS1	5.43524385496734	3.21663528998359	0.946501943029566	2.96146457427029	6.58306257311575	2.99550935870929	7.6002861116561	3.06515431365294	2.5017878269992	1.76308312562116
ALMS1P	0.248667097846222	0.462539794999993	0.0668052114257595	0.0889956195935265	0.111578339949197	0.207457787729397	0.421436402864849	0.639806924702414	0.0668529939832573	0.231563970228129
ALOX12	0.8104899354796	0.777385382273823	0.47809639688379	0.330468891077573	1.20531105817895	0.410856746250178	0.392925317005217	1.99937919675817	0.349801628399249	0.243890479788365
ALOX12B	0.0163680649868182	0.169071640970455	0.705625373057886	0.113254217740123	0.0631078131980183	0.0440011721376499	0.408618935471563	0.151209822012575	0.0850759124071508	0.011787365007296
ALOX12P2	0.0789073190694012	2.06029594088178	0.0768453010041973	1.2642779450522	0.848518519054894	1.5670457904346	0.709847153380327	1.08291680723579	1.27846690155699	0.0799096475295915
ALOX15	2.13105619872716	0.0291864854631064	0.0475501773128804	0.0527872676575612	0.955963455699862	0.566041308159434	0.130938086135995	4.79251756295294	0.0495668621559918	0.593355928243572
ALOX15B	7.27045934576916	0.519358189942393	4.13663774581357	2.42136266100563	0.101774423604981	1.96257868954643	10.0553698280599	118.723603102576	0.656612131697068	4.47539548665962
ALOX15P1	0.264081191349826	0.256458868099034	0.158264727068168	0.0210834860703712	0.146852444774406	0.0982954756146429	0	0.866133183780819	0.0395944815555601	0
ALOX5	2.20675517625484	3.49317898534012	11.4285795945004	4.9679641429449	4.23100185441095	10.4975422735288	1.50949475012851	16.0567090744729	3.75060697755816	2.63136239212267
ALOX5AP	8.28731884994798	10.9301043947903	31.4539555583719	20.3373630798619	12.7280135945828	2.87796768917707	2.47792595448229	9.83054343644901	8.98788495959789	4.86501679410183
ALOXE3	0.233180951285865	0.294839273531763	0.320231767381012	1.12393170908086	0.102856234626012	0.248612992174152	0.591988753068819	0.151661073986867	1.58689729898648	0.0640387679102227
ALPI	0.00535332007804173	0.0122880826639965	0	0.00555611868207428	0	0.00863458295595295	0.0062644888268986	0	0.0104343104334653	0
ALPK1	8.04125651190548	2.52147505551269	2.14201306878958	3.24096656826317	1.59369092173804	4.22300030046413	1.16886193965303	8.47466189221286	3.48080267120809	1.45770631724096
ALPK2	0.0710598240496224	0.21247441565246	0.279725317058128	1.18585078254874	0.224406629033898	0.0331780893033535	0.0765898120274931	0.0956780547124455	0.44102828551311	0.781739661991405
ALPK3	0.560193538257293	0.485073667129182	0.487102210267514	0.834486580293404	0.376045567844416	0.62119643250027	0.430199438813399	1.12494967843409	3.96053621495573	0.351191567488604
ALPL	3.10775077951186	2.84860098119918	6.65326379282935	4.42070999145779	55.6755858606904	6.90400764317085	2.70753330654092	6.84952535044172	3.06457626733266	26.793856673732
ALPP	0.00476141130066495	0.0109294073223547	0.155802708642204	0	0.151452148137065	0.00767986973759331	0	0	0.00928060397814315	0
ALPPL2	0.00547352293464571	0	0.00852878080110739	0.00568087515609038	0.0237413415128471	0	0.0192154528972631	0	0	0.00591258766003499
ALS2	6.39914612613776	2.41931295417996	2.10642173799742	3.51782047308097	2.70463434651583	4.29223969671115	4.64429118610888	4.74160411114654	3.8439068917912	3.02840032108021
ALS2CL	0.880550563799059	0.714688200557457	4.88560843564733	1.83034112856109	0.917916749603446	1.47912621609148	0.321652255073206	5.36200027159421	0.962459158211563	1.36897054137033
ALS2CR11	0.110578908051895	0.0317280384702218	0.0172302789128893	0.0439943783858049	0.0106585492521562	0.0326988054427542	0.0301933645362873	0.0825089205448557	0.531646922855378	0.0696786521998724
ALS2CR12	0.108502463578789	0.101179816272102	0.0845336485562318	0.0914979306064393	0.0490237669589673	0.142193951808167	0.119034623759996	0.159027732104019	0.409752727156199	0.102555345622346
ALS2CR8	2.1981719200267	1.35805947761788	0.358117804819827	0.451093116203414	0.276363620690972	1.05704912866342	1.9518701934985	2.76515798229209	1.31285506170688	0.469492379097901
ALX1	0.0316727754037272	0	1.99053696633672	0.010957542644462	0.473198782604862	0	0	0.02250740523978	0	0.0684268845667159
ALX3	1.87492972828031	1.33564308523074	4.50456963905416	1.66796336890146	1.57575256574172	1.19178276252666	1.22132101182059	4.5484298506314	0.324042522933732	1.66615760164361
ALX4	0.162333114331397	0.0458611208096466	0.0700464741535516	0.129602109762984	6.72703484453316	0.056394916122854	0.102287893853037	1.90606345427419	0.0438103593940775	0.0701419382047767
ALYREF	42.5208309042889	30.5919490970899	92.024720732039	70.1043401331476	81.7725817552932	29.6452702973139	29.327744091434	37.246411362762	21.2956951955199	50.3272562704946
AMACR	0.777844434370592	1.14513419515689	0.958200380970237	1.32720293220074	0.312070207224658	2.08226883426151	0.996020083620408	2.01422475960866	0.555645707748672	0.65547525357845
AMBN	0	0	0.0106247648940868	0	0	0	0	0	0	0
AMBP	0.295310503956175	0.502928156485271	1.48435305777822	0.187853419502093	0.137731811428334	0.138285888931696	0.590820422160046	0.487403907467448	1.46684705988945	1.43035109124473
AMBRA1	9.31896537853732	11.0728517136998	7.77063110660162	12.0159500783143	13.9137180437121	12.5542676177415	11.5411639218949	12.4276230980393	6.41482626598893	7.74729786463705
AMD1	25.7656500283497	13.4919268337826	52.9500019502376	17.3197910662111	38.0489061004973	159.61093479916	11.1835134136441	21.9647932141309	21.8242097177942	14.8106501293485
AMDHD1	0.453754026277835	0.484102133040873	14.0610207850946	0.172458178193598	0.0739212306280158	0.0515406988241573	0.209402856854195	0.299740472589317	0.274047198182304	0.151878211484457
AMDHD2	8.61631287462472	7.33611452867306	7.15547898212645	7.60845108881683	7.46079889730094	8.74747927712474	2.46998669186718	14.0475193265393	5.11637705420179	8.33216459707586
AMELX	0	0	0	0.0169677875919634	0	0	0	0	0	0.0176598726037452
AMELY	0	0	0	0	0	0	0	0	0	0.0367730514317388
AMFR	47.7935747585135	295.551466688476	36.054977074297	28.6436933158255	25.8601516506111	167.51955834344	63.8400042300775	61.2568717824551	55.1324401738843	38.6907957360936
AMH	0.0676460168434411	1.18009436089322	0.147567349083977	0.0561669083817222	0.0782436811801	1.09108952119326	0.0316639177573666	2.59582432879405	0.553773363441095	0.0584578538121993
AMHR2	0.0439644644090383	0.0168194368186747	0.057087437783043	0.11407490047737	0	0.413653531303704	0.0257237463906464	0.156210815754351	0.0571282696840288	0.0158303742610062
AMICA1	0.430129946569024	0.532636418955569	7.08144104159343	0.734250758669642	3.81319542172429	0.24647223736209	1.48353068736504	4.04195485764382	1.55541306648111	0.495201278422185
AMIGO1	4.52454120476983	3.68381401676325	0.964114643307051	3.16503142731192	1.89302369603813	3.1187233056204	2.40489441570053	3.95722265949491	0.36610874730127	1.28303870060193
AMIGO2	6.34695644332442	0.804976713619056	9.05529000577367	9.6067696711355	2.71751731365681	8.52640480957996	104.1917202041	11.8146616704523	1.43442058009027	5.53114719082679
AMIGO3	1.28150052810323	2.20354429871364	1.45288297494827	4.03781390830355	1.14224717205956	1.30390337504431	2.31661724266585	3.63286332965618	2.96335118484736	7.08522170096021
AMMECR1	4.46481576036573	0.9627953037014	3.01759151319655	4.46365989702346	2.26873229460722	4.45060347485863	7.67487374155789	3.62605843602948	4.11251732447471	6.36821224566594
AMMECR1L	13.4080155861681	8.80465822538994	11.4637742806603	9.6174599574071	44.7677095062835	8.33980306672177	14.3522508308974	11.2788820726111	9.45412756579897	5.27348348199527
AMN	0.0175349597932003	0.0704374680643343	2.60932488743141	0.0454980816932865	0.126762803967118	0.0848485030353758	0.0410390404844995	0.168220086560899	0	0.0284123191216325
AMN1	7.86709710805298	16.625164352122	3.78035177451928	3.59910095481475	1.89886474941663	5.57237517114746	5.37528768772508	5.84799990019671	3.82088623526869	4.73129748034795
AMOT	2.99042286894021	2.55182350285735	4.33997622964642	4.47908470927982	4.17666962996401	11.9362061869579	2.37259244786417	4.64545713452029	1.70034335739491	3.86917623118855
AMOTL1	7.68634800870824	1.22392662449235	3.96862301087431	3.91240527376755	0.714996305847734	2.37333491960769	1.85146657500398	10.1933259608081	6.17658072714165	1.35514354118827
AMOTL2	11.1366028421268	11.9453773088008	26.1531572352468	11.928041467588	31.3795624015927	10.0592718190805	4.65707680116038	32.1150506345697	11.3124547976942	12.2133751365163
AMPD1	0.034042309723208	0	0.415513976701665	0.0176659633906352	0.00820322883527856	0.00915136597576061	0.338610462152187	0.834598160131941	0.0663528468961007	0.220638308590433
AMPD2	10.334494856978	8.18482234692033	14.2890518401003	10.4409590847158	13.1119419503592	9.50446101582776	7.478961289065	12.3332213648849	3.69467683564151	5.90742626708969
AMPD3	1.11446304717105	8.10912484655032	3.1423169305206	2.00291254840635	1.63922516902451	2.50180136839163	4.72825550484019	2.65873347978324	1.51397990756641	1.52958089015068
AMPH	0.808857600233012	2.39171066036762	0.800913757156181	2.81625157541042	0.120979667288758	0.257071646674606	2.30804174598738	1.26567693265624	0.963026549638562	1.41175887586507
AMT	2.05198447405591	1.52973236161128	1.71943629364087	0.842879857287427	0.277859230657624	2.02983281886878	2.05302832058645	10.6786905448813	0.88208305503613	0.729933381030824
AMTN	0.109646314851457	0.0157302263018027	0.341699266151997	0.312950058297557	0	0.110533064948193	0.0160386009122404	0.0292189507781481	0.0267143490013418	0.0148052144820555
AMY1A	0.0044985883008754	0.00516305994285566	0.00350482440566186	0.00233450364793037	0	0.003627976031913	0.00789641448768731	0	0	0.00242972378054495
AMY1B	0	0	0	0	0	0	0	0	0	0
AMY1C	0	0	0	0	0	0	0	0	0	0
AMY2A	0.0585519383535814	0.0576003874874835	0.10426852606844	0.0954957898481517	0	0.026983071737353	0.0195765275840581	0.3923073832419	0.0163036100522895	0.0813198177801137
AMY2B	2.89433060300182	2.02042809382439	1.85472605342485	3.45262161609118	0.55252642645181	1.68748836704569	0.835744333170914	10.1102665241404	2.17353533994946	2.56481486165408
AMZ1	2.47046930758916	0.0567784567034039	0.13971746324369	0.349790076485288	0.0357634764714478	1.32158990543266	3.21298040761703	0.725080010703037	0.0903991787270772	1.12891185616195
AMZ2	67.6963823777999	47.3263401904231	47.7625681048779	46.5186036656669	30.0839248320399	40.9671713155622	117.500928763195	28.3671740918276	140.925638618769	55.7443243821175
AMZ2P1	7.51953280456599	3.50488819156843	4.04775143906595	1.76586752825542	1.12389478245942	5.29664684869235	7.09150327284361	3.6187356447749	2.4814075552914	3.47871784508755
ANAPC1	6.19904915422822	2.80901662164917	2.5873582391678	2.65560351951521	15.6803786037258	3.50366954858895	4.19804159151582	3.71675931687372	2.3594544003698	1.99574138113512
ANAPC10	3.57175818110203	4.5004394918024	2.53768130111885	2.44477756755788	3.84027038377803	3.58514250843945	5.03853509948403	3.6656991520014	4.0190527514461	2.37083563644443
ANAPC11	59.3083214831648	40.2527456028879	100.715103839834	53.7198530851997	52.3218607361184	38.4102237906951	36.0424919752019	38.5313187077422	36.6195889619836	72.5246623089441
ANAPC13	40.7750358452406	44.4162154077208	32.368075151057	18.5908274045399	28.116072501538	45.6978974666399	33.7527393113126	35.0425636778658	49.04040933774	34.6955137714265
ANAPC16	30.5033498002455	49.565577257764	52.8759748133811	26.9467864151013	23.7131188739403	33.5794310239822	36.3979263120946	39.2294992168383	55.0489543328114	26.5543572491639
ANAPC2	13.7166930732979	15.5628566939515	10.4069257329732	8.15453018572435	13.4284486211847	16.725666884734	12.2529921182566	31.3224555101679	10.2192477017533	11.6111046092202
ANAPC4	13.1400767454508	8.1151012982366	8.17555776929146	8.1551429113874	8.98209348445328	11.4128698932211	11.1199365666093	12.9935536845873	8.45425163657582	3.54853065131506
ANAPC5	45.5848333212062	47.0477940972436	54.9365369207682	38.485171920266	87.5665432394078	61.0658123704251	30.0836483479879	58.6408941206334	51.851495353884	39.029385027842
ANAPC7	19.2664432386087	15.4308339924208	13.2212719964829	16.1043581591484	21.6868337500087	22.4109368463928	10.4202138723715	16.16426996418	26.1036724723045	19.5534141580085
ANG	5.93878892041366	10.9103138788981	19.3429141229804	13.1943131074349	1.43107929264147	12.3893874400088	7.02199990030227	11.1001116785445	8.72179105492145	8.68721678762785
ANGEL1	6.29252759599055	9.32568628204068	5.71222096011429	4.41137712923631	4.51775417942036	12.6828182245746	10.3089775206259	11.5388913182457	4.22639066365475	2.67587235310118
ANGEL2	21.5790386312106	10.6998697858014	4.99170149191145	7.69203937654689	7.4592070963614	13.7110453918227	9.00259192353399	9.89057398592302	9.39761265131477	8.73531220495731
ANGPT1	0.204544214600142	0.657318944716547	10.5569358855629	0.60095225579282	0.687017578430086	0.182723539731784	0.703346999340932	1.14717722930638	1.729670961896	0.83961743318567
ANGPT2	1.32699728382215	2.37969324421424	1.49020648724661	2.26495963969654	1.0717245136162	5.02066490065573	2.3869165373574	1.61893069445328	6.05703102995981	4.2443376370186
ANGPT4	0.00710617709474566	0.0326232283114951	0.0664365829816611	0.0295015151260581	0.0205486398518274	0.0343855073467153	0.108104010729666	0.742322578748954	0.055403418230789	0.0537334489166533
ANGPTL1	0.338771862806702	0.145804026533461	0.719823327172989	0.631291657362585	0.0333958859182407	2.26018609693049	0.95954797132825	4.29226881329486	0.450211363880481	1.37645907771746
ANGPTL2	13.6968261078497	4.57913405208447	36.0805296437656	30.3313216356792	2.85666650466424	7.05173723379226	7.37454151530438	25.8187221713011	17.5123775935459	21.9456052927941
ANGPTL3	0.0385257747855308	0.0515856715786306	0.0700354916395733	0.0199926189641901	0.0185672329046851	0.0828530067269239	0.0525969546378833	0.0273773047742573	0.0250305659504576	0
ANGPTL4	3.69429721097651	0.493977048762864	17.7722223413344	1.0646551116229	26.7066180176178	13.7917384933865	0.167886983800225	7.27934192754435	0.489365321170139	10.3911599842116
ANGPTL5	0.00576476613133717	0.0860113894238774	0.0449129630869126	0	0	0	0	0.135187003684709	0.179780348684705	0.0124543865068643
ANGPTL6	0.0514576001039552	0.109679574666528	0.423811973486585	0.053406956637063	0.286967232954963	0.0948548693061067	0.111829727846897	0.360445732054829	0.042984639103936	0.341452733353513
ANGPTL7	0.0121992548695321	0.00700058328712936	0.64629713745371	0	0.00881902081218956	0.00983833178627347	0.0285512895595915	2.73075770543229	0.0356668788275287	0.105422653255602
ANK1	0.0323587174203363	0.41696201195551	0.110009417871153	0.1343382213401	0.102076768853426	0.0498202690756686	7.45967580737369	0.144240431941777	0.226483335504964	0.119162754208549
ANK2	1.59156296225589	0.190972595220536	0.534662519871639	0.43418536426443	0.1264057625318	1.19787668650694	0.518143675060021	2.35486110430871	0.734770617294945	0.237625680603662
ANK3	5.54572765766566	9.84621506694709	2.67535673637794	3.08505679185928	2.0969808996718	3.37581812383153	0.796051863905288	3.26651215688585	0.975735111144056	1.66844230784054
ANKAR	0.513147733024244	0.847936138991469	0.356439689657875	0.352919223351865	0.232409956077756	0.593334283963751	0.387061996471758	0.9885215684455	0.644701449676403	0.480847618178063
ANKDD1A	1.11418554452045	0.483310192182895	1.75661641539723	1.0425756762202	1.5221312527774	0.389138900890874	0.636513935432306	2.9176887507105	1.09439554160767	0.62547273727018
ANKFN1	0.0056269440226737	0.561853078938091	0.0175356795696305	0.052560974341964	0	0.0453796095170652	0.0263387411518408	0.155946815612309	0	0.638223137070636
ANKFY1	11.9710210739129	9.22368848268656	5.24540083429109	10.2421028063902	7.27740926750025	14.9460251920273	9.61790472493866	15.4678956245135	6.71556857517357	5.59054280087199
ANKH	5.08314276887579	3.4686845260892	29.4374937849897	13.9523096784132	24.9219209663093	2.55407744411739	5.21841002674956	14.6485526650264	10.5074790170458	13.8242567252389
ANKHD1	1.45868480424371	1.77970218512155	1.26468108710813	1.54576344397921	2.02502230797003	2.61043038975095	1.99774992979784	1.71998079048673	2.98154870471145	1.8319195388839
ANKHD1-EIF4EBP3	0.394045137616546	1.12780579031667	0.262413494999409	0.320729596218194	0.23876318437486	0.419318680020496	0.717501190648196	0.700624873635422	0.5672695539286	0.932552956466547
ANKIB1	25.3736015371435	11.9546615754322	7.7373727760782	14.4989479895244	8.2570051079787	16.7064483941548	21.7642311007532	11.7681306304247	16.0100002933606	7.34511012785422
ANKK1	0.0536805591781612	1.38621459466535	0.250933299071512	0.161570969932911	0.0620903455058757	0.1125585627172	0.0690990607921768	2.51767852713638	0.0104630324834197	0.400107573757288
ANKLE1	0.165491974436198	0.170455607361157	1.76540195147523	0.079274431926394	0.926416616484213	0.05475458262401	0.144003403403529	0.307575551492449	0.0744381176400459	0.100842977846068
ANKLE2	23.7406776448849	20.091966117617	17.4870807986384	16.6915376988668	16.5271654779005	18.3534278093358	11.9790432207764	21.8885727661045	18.9200871217847	7.95847031396371
ANKMY1	4.14941263317816	3.0828471705489	1.57422507727647	1.00279375508627	1.11871804272901	4.51356657953029	3.2089637039285	6.76911699859857	3.20383893045167	3.02282042573887
ANKMY2	9.13626309209431	11.7489460430047	4.21253007236348	4.94635912103568	2.45649941593045	16.011659720943	13.7549050171824	11.9369763498384	5.32149832106728	5.92148315395483
ANKRA2	15.2967833249103	6.28688050946189	3.82254678371015	6.04626036198975	1.2301932189	10.578346216465	12.5440831091123	12.7900839062258	11.6453170720353	6.39350860955109
ANKRD1	0.0138307661590744	0.0555578205553032	23.7814640094943	0.136369782242401	5.33917994958523	0.111540965236474	0.0242772743291663	0.0737134624494314	0.053915889777784	0.231573354786193
ANKRD10	53.0281220043167	18.3737617596948	36.5141273822968	23.9125772400993	14.8007487810981	26.748346050384	24.9828818743582	50.972371799962	42.8385947008562	23.5935897986036
ANKRD11	7.90544344100391	6.9441451566766	4.33251202136207	4.32386006871623	5.63858140222549	8.85084935476645	6.67336532895403	11.8866023876676	4.91379657843236	2.49643156485666
ANKRD12	7.13143480688006	5.81778285225038	2.08260749065134	5.19403642312761	0.879613673168576	3.57655821931858	9.70176528470678	6.76536234901024	5.64748187132108	1.57190794978007
ANKRD13A	16.4314598260302	12.9772434925229	15.3543675680579	9.59283510326505	9.13112568793394	17.9390752139133	5.86983244276799	21.1712382686863	13.1199171759169	8.41442317855779
ANKRD13B	3.77305305910136	3.16012463089226	2.52728767818204	1.27258406939725	5.58581713922371	1.97768142554012	7.22449755431097	3.92552413782389	1.72743248367453	5.48385517695247
ANKRD13C	6.43404459459081	5.76154304685107	3.82476162431676	9.43790144050071	2.68523076996496	5.14418192621993	8.79482497032032	6.10080555326314	5.94877216586575	2.92213708132962
ANKRD13D	8.96275558520623	18.1099463345803	19.5706116254414	15.4747787720302	14.2934831728567	13.179968489617	31.6191613589027	25.4339610014584	27.7175977548783	16.0476821258618
ANKRD16	4.50202448564654	3.69411067349598	5.48299087801897	2.95929664679623	6.718649652296	4.29847083658272	3.56064236052	3.72877230536846	1.91638491471339	3.96319540542314
ANKRD17	31.0353806469997	14.4607139836524	5.3659085959445	12.2231055089678	10.6884895433475	17.7578142305492	35.1846769019631	16.7069192016684	11.3752348111134	5.55707685056445
ANKRD18A	0.0182597193673173	1.25321677730927	0.517827960924164	0.0151611585225141	0.575529581318123	1.94382064136822	0.423079241399291	0.249134938256056	0.0071181090436962	0.0039448886099859
ANKRD18B	0.0036373477748485	0.0459206926092594	0.0170030210375394	0	0.0105179688663364	0.0586682295168666	0.0212822362224773	0.0077543498467987	0.0425379562035754	0
ANKRD18DP	0	0	0.0220422583605822	0	0.0136352114526288	0.0152111824094508	0.0110358870525675	0.0100525302159017	0.00919084338699012	0
ANKRD19P	2.00592871324802	5.70461054752502	3.81712294652631	2.21702863146228	4.45728679192518	2.33829896043849	2.75588630707386	1.69036759716288	3.4715452853083	4.55738771304844
ANKRD2	0.13171159668235	0.053987957948296	1.49525809126954	0.117172454632304	0.0136023215559478	0.0910469463997795	0.0660556023787378	0.18050907979002	0.183373477638431	0.0609758523396028
ANKRD20A1	0	0	0	0	0	0	0	0	0	0
ANKRD20A11P	0.188029837451879	0.0719343682121006	0	0.104081562088444	0	0.0606561612608265	0.0880134793861787	0.240513016322608	0.146597749891661	0
ANKRD20A2	0	0	0	0	0	0	0	0	0	0
